NACA 2415                                       
 Alfa =   2.00000 Re =   100000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   0.00536  0.01875 -0.24802
   0.00470  0.01775 -0.19185
   0.00408  0.01674 -0.13178
   0.00351  0.01574 -0.07017
   0.00299  0.01475 -0.00595
   0.00250  0.01375  0.06062
   0.00206  0.01275  0.13175
   0.00167  0.01176  0.20445
   0.00131  0.01077  0.27591
   0.00100  0.00978  0.34655
   0.00072  0.00879  0.41617
   0.00049  0.00781  0.48565
   0.00030  0.00683  0.55082
   0.00014  0.00586  0.61450
   0.00002  0.00489  0.67263
  -0.00006  0.00393  0.72769
  -0.00011  0.00298  0.78095
  -0.00011  0.00202  0.82630
  -0.00008  0.00107  0.87001
  -0.00001  0.00013  0.91046
   0.00010 -0.00082  0.94319
   0.00025 -0.00176  0.97012
   0.00043 -0.00270  0.99196
   0.00066 -0.00365  1.00795
   0.00093 -0.00459  1.01865
   0.00124 -0.00554  1.02327
   0.00159 -0.00650  1.02246
   0.00198 -0.00745  1.01610
   0.00242 -0.00840  1.00489
   0.00290 -0.00936  0.98875
   0.00343 -0.01032  0.96782
   0.00400 -0.01127  0.94342
   0.00462 -0.01222  0.91513
   0.00529 -0.01316  0.88454
   0.00601 -0.01410  0.85084
   0.00677 -0.01503  0.81534
   0.00759 -0.01596  0.78075
   0.00845 -0.01687  0.74371
   0.00936 -0.01778  0.70536
   0.01032 -0.01868  0.66929
   0.01132 -0.01957  0.63329
   0.01237 -0.02046  0.59642
   0.01347 -0.02134  0.56123
   0.01461 -0.02221  0.52677
   0.01580 -0.02307  0.49148
   0.01705 -0.02393  0.45785
   0.01834 -0.02478  0.42519
   0.01969 -0.02562  0.39352
   0.02110 -0.02646  0.36282
   0.02257 -0.02730  0.33398
   0.02411 -0.02813  0.30685
   0.02571 -0.02896  0.28009
   0.02738 -0.02979  0.25515
   0.02912 -0.03062  0.23003
   0.03094 -0.03145  0.20580
   0.03283 -0.03228  0.18318
   0.03481 -0.03310  0.16026
   0.03688 -0.03393  0.13879
   0.03904 -0.03475  0.11914
   0.04130 -0.03558  0.09978
   0.04366 -0.03640  0.08169
   0.04613 -0.03722  0.06408
   0.04871 -0.03804  0.04852
   0.05141 -0.03886  0.03193
   0.05425 -0.03968  0.01713
   0.05721 -0.04050  0.00242
   0.06032 -0.04132 -0.01099
   0.06359 -0.04213 -0.02418
   0.06702 -0.04294 -0.03564
   0.07061 -0.04375 -0.04719
   0.07439 -0.04456 -0.05747
   0.07834 -0.04535 -0.06749
   0.08249 -0.04614 -0.07695
   0.08684 -0.04692 -0.08542
   0.09139 -0.04769 -0.09308
   0.09615 -0.04844 -0.10068
   0.10111 -0.04917 -0.10665
   0.10629 -0.04988 -0.11235
   0.11167 -0.05057 -0.11753
   0.11727 -0.05124 -0.12171
   0.12307 -0.05187 -0.12536
   0.12907 -0.05247 -0.12841
   0.13526 -0.05305 -0.13074
   0.14164 -0.05358 -0.13257
   0.14819 -0.05408 -0.13398
   0.15490 -0.05455 -0.13496
   0.16177 -0.05497 -0.13515
   0.16878 -0.05536 -0.13510
   0.17592 -0.05570 -0.13457
   0.18318 -0.05600 -0.13374
   0.19056 -0.05627 -0.13253
   0.19804 -0.05649 -0.13090
   0.20562 -0.05668 -0.12911
   0.21329 -0.05683 -0.12694
   0.22104 -0.05694 -0.12457
   0.22886 -0.05701 -0.12213
   0.23676 -0.05705 -0.11949
   0.24471 -0.05706 -0.11645
   0.25273 -0.05703 -0.11346
   0.26080 -0.05697 -0.11025
   0.26892 -0.05688 -0.10703
   0.27710 -0.05676 -0.10373
   0.28531 -0.05662 -0.10040
   0.29357 -0.05645 -0.09681
   0.30188 -0.05625 -0.09344
   0.31022 -0.05603 -0.08978
   0.31860 -0.05578 -0.08642
   0.32701 -0.05552 -0.08278
   0.33546 -0.05523 -0.07932
   0.34394 -0.05493 -0.07593
   0.35244 -0.05460 -0.07263
   0.36097 -0.05427 -0.06934
   0.36951 -0.05391 -0.06626
   0.37807 -0.05354 -0.06317
   0.38664 -0.05316 -0.06013
   0.39521 -0.05276 -0.05728
   0.40378 -0.05235 -0.05439
   0.41235 -0.05193 -0.05159
   0.42091 -0.05149 -0.04884
   0.42947 -0.05103 -0.04599
   0.43803 -0.05056 -0.04321
   0.44658 -0.05008 -0.04021
