NACA 2415                                       
 Alfa =   2.00000 Re =        0.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   0.00536  0.01875 -0.19751
   0.00470  0.01775 -0.14604
   0.00408  0.01674 -0.08806
   0.00351  0.01574 -0.03028
   0.00299  0.01475  0.02934
   0.00250  0.01375  0.09495
   0.00206  0.01275  0.16077
   0.00167  0.01176  0.22874
   0.00131  0.01077  0.29791
   0.00100  0.00978  0.36842
   0.00072  0.00879  0.43548
   0.00049  0.00781  0.49933
   0.00030  0.00683  0.56426
   0.00014  0.00586  0.62395
   0.00002  0.00489  0.68185
  -0.00006  0.00393  0.73263
  -0.00011  0.00298  0.78428
  -0.00011  0.00202  0.82758
  -0.00008  0.00107  0.86833
  -0.00001  0.00013  0.90460
   0.00010 -0.00082  0.93485
   0.00025 -0.00176  0.95926
   0.00043 -0.00270  0.97867
   0.00066 -0.00365  0.99106
   0.00093 -0.00459  0.99835
   0.00124 -0.00554  0.99974
   0.00159 -0.00650  0.99602
   0.00198 -0.00745  0.98572
   0.00242 -0.00840  0.97209
   0.00290 -0.00936  0.95203
   0.00343 -0.01032  0.92854
   0.00400 -0.01127  0.90005
   0.00462 -0.01222  0.86919
   0.00529 -0.01316  0.83623
   0.00601 -0.01410  0.80017
   0.00677 -0.01503  0.76363
   0.00759 -0.01596  0.72567
   0.00845 -0.01687  0.68787
   0.00936 -0.01778  0.64791
   0.01032 -0.01868  0.61354
   0.01132 -0.01957  0.57490
   0.01237 -0.02046  0.53849
   0.01347 -0.02134  0.50257
   0.01461 -0.02221  0.46773
   0.01580 -0.02307  0.43313
   0.01705 -0.02393  0.39940
   0.01834 -0.02478  0.36702
   0.01969 -0.02562  0.33620
   0.02110 -0.02646  0.30649
   0.02257 -0.02730  0.27919
   0.02411 -0.02813  0.25265
   0.02571 -0.02896  0.22821
   0.02738 -0.02979  0.20354
   0.02912 -0.03062  0.18004
   0.03094 -0.03145  0.15659
   0.03283 -0.03228  0.13426
   0.03481 -0.03310  0.11251
   0.03688 -0.03393  0.09308
   0.03904 -0.03475  0.07466
   0.04130 -0.03558  0.05572
   0.04366 -0.03640  0.04010
   0.04613 -0.03722  0.02479
   0.04871 -0.03804  0.00909
   0.05141 -0.03886 -0.00583
   0.05425 -0.03968 -0.02064
   0.05721 -0.04050 -0.03321
   0.06032 -0.04132 -0.04535
   0.06359 -0.04213 -0.05790
   0.06702 -0.04294 -0.06692
   0.07061 -0.04375 -0.07841
   0.07439 -0.04456 -0.08625
   0.07834 -0.04535 -0.09627
   0.08249 -0.04614 -0.10455
   0.08684 -0.04692 -0.11219
   0.09139 -0.04769 -0.11877
   0.09615 -0.04844 -0.12503
   0.10111 -0.04917 -0.12982
   0.10629 -0.04988 -0.13539
   0.11167 -0.05057 -0.13924
   0.11727 -0.05124 -0.14320
   0.12307 -0.05187 -0.14568
   0.12907 -0.05247 -0.14734
   0.13526 -0.05305 -0.14958
   0.14164 -0.05358 -0.15085
   0.14819 -0.05408 -0.15169
   0.15490 -0.05455 -0.15214
   0.16177 -0.05497 -0.15157
   0.16878 -0.05536 -0.15107
   0.17592 -0.05570 -0.15088
   0.18318 -0.05600 -0.14852
   0.19056 -0.05627 -0.14808
   0.19804 -0.05649 -0.14523
   0.20562 -0.05668 -0.14322
   0.21329 -0.05683 -0.14078
   0.22104 -0.05694 -0.13823
   0.22886 -0.05701 -0.13528
   0.23676 -0.05705 -0.13293
   0.24471 -0.05706 -0.12927
   0.25273 -0.05703 -0.12639
   0.26080 -0.05697 -0.12252
   0.26892 -0.05688 -0.11951
   0.27710 -0.05676 -0.11593
   0.28531 -0.05662 -0.11268
   0.29357 -0.05645 -0.10835
   0.30188 -0.05625 -0.10549
   0.31022 -0.05603 -0.10081
   0.31860 -0.05578 -0.09816
   0.32701 -0.05552 -0.09390
   0.33546 -0.05523 -0.09043
   0.34394 -0.05493 -0.08715
   0.35244 -0.05460 -0.08409
   0.36097 -0.05427 -0.08115
   0.36951 -0.05391 -0.07836
   0.37807 -0.05354 -0.07606
   0.38664 -0.05316 -0.07290
   0.39521 -0.05276 -0.07166
   0.40378 -0.05235 -0.06868
   0.41235 -0.05193 -0.06705
   0.42091 -0.05149 -0.06546
   0.42947 -0.05103 -0.06305
   0.43803 -0.05056 -0.06143
   0.44658 -0.05008 -0.05901
   0.45514 -0.04957 -0.05610
   0.46370 -0.04905 -0.05306
   0.47228 -0.04851 -0.04967
   0.48088 -0.04796 -0.04671
   0.48949 -0.04739 -0.04299
   0.49811 -0.04681 -0.03990
   0.50676 -0.04621 -0.03601
   0.51541 -0.04561 -0.03312
   0.52408 -0.04499 -0.02943
   0.53275 -0.04436 -0.02651
   0.54144 -0.04371 -0.02285
   0.55013 -0.04306 -0.01966
   0.55882 -0.04240 -0.01609
   0.56753 -0.04173 -0.01281
   0.57624 -0.04105 -0.00952
   0.58496 -0.04036 -0.00572
   0.59370 -0.03966 -0.00271
   0.60244 -0.03895  0.00129
   0.61119 -0.03823  0.00446
   0.61995 -0.03751  0.00794
   0.62872 -0.03678  0.01219
   0.63750 -0.03604  0.01486
   0.64628 -0.03530  0.01869
   0.65508 -0.03455  0.02190
   0.66387 -0.03379  0.02526
   0.67266 -0.03304  0.02885
   0.68145 -0.03227  0.03186
   0.69025 -0.03150  0.03477
   0.69904 -0.03073  0.03825
   0.70783 -0.02995  0.04194
   0.71663 -0.02916  0.04576
   0.72543 -0.02837  0.04927
   0.73424 -0.02757  0.05295
   0.74305 -0.02677  0.05703
   0.75187 -0.02597  0.06013
   0.76069 -0.02516  0.06454
   0.76950 -0.02435  0.06783
   0.77831 -0.02353  0.07200
   0.78711 -0.02272  0.07533
   0.79591 -0.02189  0.08006
   0.80470 -0.02107  0.08361
   0.81349 -0.02024  0.08833
   0.82227 -0.01940  0.09267
   0.83103 -0.01857  0.09740
   0.83979 -0.01773  0.10235
   0.84853 -0.01689  0.10717
   0.85725 -0.01605  0.11305
   0.86593 -0.01520  0.11748
   0.87458 -0.01436  0.12386
   0.88318 -0.01352  0.12920
   0.89171 -0.01268  0.13525
   0.90015 -0.01185  0.14198
   0.90851 -0.01101  0.14945
   0.91675 -0.01019  0.15687
   0.92485 -0.00937  0.16550
   0.93278 -0.00857  0.17465
   0.94052 -0.00778  0.18474
   0.94802 -0.00701  0.19538
   0.95526 -0.00626  0.20721
   0.96222 -0.00554  0.22040
   0.96885 -0.00485  0.23534
   0.97516 -0.00419  0.25191
   0.98111 -0.00357  0.27134
   0.98671 -0.00298  0.29477
   0.99197 -0.00242  0.32942
   0.99689 -0.00189  0.38275
   1.00000 -0.00157  0.49127
