NACA 2415                                       
 Alfa =   2.00000 Re =   100000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   0.00536  0.01875 -0.24923
   0.00470  0.01775 -0.19599
   0.00408  0.01674 -0.13885
   0.00351  0.01574 -0.08039
   0.00299  0.01475 -0.01927
   0.00250  0.01375  0.04471
   0.00206  0.01275  0.11329
   0.00167  0.01176  0.18365
   0.00131  0.01077  0.25331
   0.00100  0.00978  0.32202
   0.00072  0.00879  0.39011
   0.00049  0.00781  0.45832
   0.00030  0.00683  0.52244
   0.00014  0.00586  0.58577
   0.00002  0.00489  0.64349
  -0.00006  0.00393  0.69853
  -0.00011  0.00298  0.75186
  -0.00011  0.00202  0.79724
  -0.00008  0.00107  0.84154
  -0.00001  0.00013  0.88277
   0.00010 -0.00082  0.91574
   0.00025 -0.00176  0.94356
   0.00043 -0.00270  0.96596
   0.00066 -0.00365  0.98266
   0.00093 -0.00459  0.99421
   0.00124 -0.00554  0.99944
   0.00159 -0.00650  0.99928
   0.00198 -0.00745  0.99355
   0.00242 -0.00840  0.98284
   0.00290 -0.00936  0.96736
   0.00343 -0.01032  0.94692
   0.00400 -0.01127  0.92317
   0.00462 -0.01222  0.89535
   0.00529 -0.01316  0.86500
   0.00601 -0.01410  0.83203
   0.00677 -0.01503  0.79738
   0.00759 -0.01596  0.76335
   0.00845 -0.01687  0.72681
   0.00936 -0.01778  0.68918
   0.01032 -0.01868  0.65369
   0.01132 -0.01957  0.61855
   0.01237 -0.02046  0.58236
   0.01347 -0.02134  0.54785
   0.01461 -0.02221  0.51422
   0.01580 -0.02307  0.47990
   0.01705 -0.02393  0.44698
   0.01834 -0.02478  0.41537
   0.01969 -0.02562  0.38460
   0.02110 -0.02646  0.35455
   0.02257 -0.02730  0.32671
   0.02411 -0.02813  0.30043
   0.02571 -0.02896  0.27443
   0.02738 -0.02979  0.25028
   0.02912 -0.03062  0.22603
   0.03094 -0.03145  0.20260
   0.03283 -0.03228  0.18084
   0.03481 -0.03310  0.15871
   0.03688 -0.03393  0.13807
   0.03904 -0.03475  0.11904
   0.04130 -0.03558  0.10036
   0.04366 -0.03640  0.08305
   0.04613 -0.03722  0.06599
   0.04871 -0.03804  0.05112
   0.05141 -0.03886  0.03518
   0.05425 -0.03968  0.02093
   0.05721 -0.04050  0.00679
   0.06032 -0.04132 -0.00603
   0.06359 -0.04213 -0.01871
   0.06702 -0.04294 -0.02977
   0.07061 -0.04375 -0.04083
   0.07439 -0.04456 -0.05068
   0.07834 -0.04535 -0.06029
   0.08249 -0.04614 -0.06941
   0.08684 -0.04692 -0.07753
   0.09139 -0.04769 -0.08490
   0.09615 -0.04844 -0.09222
   0.10111 -0.04917 -0.09792
   0.10629 -0.04988 -0.10346
   0.11167 -0.05057 -0.10843
   0.11727 -0.05124 -0.11250
   0.12307 -0.05187 -0.11603
   0.12907 -0.05247 -0.11902
   0.13526 -0.05305 -0.12128
   0.14164 -0.05358 -0.12310
   0.14819 -0.05408 -0.12452
   0.15490 -0.05455 -0.12554
   0.16177 -0.05497 -0.12576
   0.16878 -0.05536 -0.12580
   0.17592 -0.05570 -0.12534
   0.18318 -0.05600 -0.12463
